"transectID" "date" "species" "indivID" "perpDist_m" "clusterSize" "flowers/fruit" "no flowers/fruit" "heightClass" "section" "notes" "obsID"
"362" 29081 2021-11-02 "Stackhousia monogyna" 25 1.04 1 0 NA NA 1 NA 362
"363" 29081 2021-11-02 "Stackhousia monogyna" 26 1.1 1 1 NA NA 1 NA 363
"364" 29081 2021-11-02 "Stackhousia monogyna" 23 1.08 1 0 NA NA 1 NA 364
"365" 29081 2021-11-02 "Stackhousia monogyna" 24 0.95 1 0 NA NA 1 NA 365
"366" 29081 2021-11-02 "Stackhousia monogyna" 2 0.1 1 0 NA NA 1 NA 366
"367" 29081 2021-11-02 "Stackhousia monogyna" 12 0.34 1 0 NA NA 1 NA 367
"368" 29081 2021-11-02 "Stackhousia monogyna" 13 0.36 1 0 NA NA 1 NA 368
"369" 29081 2021-11-02 "Stackhousia monogyna" 10 0.49 1 0 NA NA 1 NA 369
"370" 29081 2021-11-02 "Stackhousia monogyna" 11 0.43 1 0 NA NA 1 NA 370
"371" 29081 2021-11-02 "Stackhousia monogyna" 16 0.62 1 0 NA NA 1 NA 371
"372" 29081 2021-11-02 "Stackhousia monogyna" 17 0.71 1 0 NA NA 1 NA 372
"373" 29081 2021-11-02 "Stackhousia monogyna" 1 0.1 1 0 NA NA 1 NA 373
"374" 29081 2021-11-02 "Stackhousia monogyna" 15 0.4 1 0 NA NA 1 NA 374
"375" 29081 2021-11-02 "Stackhousia monogyna" 22 1.07 1 0 NA NA 1 NA 375
"376" 29081 2021-11-02 "Stackhousia monogyna" 21 0.75 1 0 NA NA 1 NA 376
"377" 29081 2021-11-02 "Stackhousia monogyna" 63 0.47 NA 0 NA NA 2 NA 377
"378" 29081 2021-11-02 "Stackhousia monogyna" 64 0.26 NA 0 NA NA 2 NA 378
"379" 29081 2021-11-02 "Stackhousia monogyna" 65 0.23 NA 0 NA NA 2 NA 379
"380" 29081 2021-11-02 "Stackhousia monogyna" 66 0.4 NA 0 NA NA 2 NA 380
"381" 29081 2021-11-02 "Stackhousia monogyna" 67 0.69 NA 0 NA NA 2 NA 381
"382" 29081 2021-11-02 "Stackhousia monogyna" 14 0.45 1 0 NA NA 1 NA 382
"383" 29081 2021-11-02 "Stackhousia monogyna" 28 1.26 1 0 NA NA 1 NA 383
"384" 29081 2021-11-02 "Stackhousia monogyna" 29 1.28 1 0 NA NA 1 NA 384
"385" 29081 2021-11-02 "Stackhousia monogyna" 30 1.43 1 1 NA NA 1 NA 385
"386" 29081 2021-11-02 "Stackhousia monogyna" 18 0.74 1 0 NA NA 1 NA 386
"387" 29081 2021-11-02 "Stackhousia monogyna" 19 0.83 1 0 NA NA 1 NA 387
"388" 29081 2021-11-02 "Stackhousia monogyna" 20 0.92 1 0 NA NA 1 NA 388
"389" 29081 2021-11-02 "Stackhousia monogyna" 34 1.88 1 1 NA NA 1 NA 389
"390" 29081 2021-11-02 "Stackhousia monogyna" 35 1.51 1 1 NA NA 1 NA 390
"391" 29081 2021-11-02 "Stackhousia monogyna" 36 1.48 1 1 NA NA 1 NA 391
"392" 29081 2021-11-02 "Stackhousia monogyna" 37 1.52 1 0 NA NA 1 NA 392
"393" 29081 2021-11-02 "Stackhousia monogyna" 38 1.5 1 0 NA NA 1 NA 393
"394" 29081 2021-11-02 "Stackhousia monogyna" 39 1.61 1 1 NA NA 1 NA 394
"395" 29081 2021-11-02 "Stackhousia monogyna" 27 1.12 1 1 NA NA 1 NA 395
"396" 29081 2021-11-02 "Stackhousia monogyna" 41 1.14 1 0 NA NA 1 NA 396
"397" 29081 2021-11-02 "Stackhousia monogyna" 42 1.21 1 0 NA NA 1 NA 397
"398" 29081 2021-11-02 "Stackhousia monogyna" 3 0.08 1 0 NA NA 1 NA 398
"399" 29081 2021-11-02 "Stackhousia monogyna" 31 1.47 1 1 NA NA 1 NA 399
"400" 29081 2021-11-02 "Stackhousia monogyna" 32 1.58 1 0 NA NA 1 NA 400
"401" 29081 2021-11-02 "Stackhousia monogyna" 33 1.59 1 1 NA NA 1 NA 401
"402" 29081 2021-11-02 "Stackhousia monogyna" 7 0.21 1 0 NA NA 1 NA 402
"403" 29081 2021-11-02 "Stackhousia monogyna" 8 0.32 1 0 NA NA 1 NA 403
"404" 29081 2021-11-02 "Stackhousia monogyna" 9 0.33 1 0 NA NA 1 NA 404
"405" 29081 2021-11-02 "Stackhousia monogyna" 51 1.65 NA 0 NA NA 2 NA 405
"406" 29081 2021-11-02 "Stackhousia monogyna" 52 1.68 NA 0 NA NA 2 NA 406
"407" 29081 2021-11-02 "Stackhousia monogyna" 53 1.58 NA 0 NA NA 2 NA 407
"408" 29081 2021-11-02 "Stackhousia monogyna" 54 1.73 NA 0 NA NA 2 NA 408
"409" 29081 2021-11-02 "Stackhousia monogyna" 55 1.15 NA 0 NA NA 2 NA 409
"410" 29081 2021-11-02 "Stackhousia monogyna" 56 1.04 NA 0 NA NA 2 NA 410
"411" 29081 2021-11-02 "Stackhousia monogyna" 57 0.99 NA 0 NA NA 2 NA 411
"412" 29081 2021-11-02 "Stackhousia monogyna" 58 0.73 NA 0 NA NA 2 NA 412
"413" 29081 2021-11-02 "Stackhousia monogyna" 59 0.73 NA 0 NA NA 2 NA 413
"414" 29081 2021-11-02 "Stackhousia monogyna" 60 0.63 NA 0 NA NA 2 NA 414
"415" 29081 2021-11-02 "Stackhousia monogyna" 61 0.65 NA 0 NA NA 2 NA 415
"416" 29081 2021-11-02 "Stackhousia monogyna" 62 0.65 NA 0 NA NA 2 NA 416
"417" 29081 2021-11-02 "Stackhousia monogyna" 76 0.35 NA 0 NA NA 2 NA 417
"418" 29081 2021-11-02 "Stackhousia monogyna" 77 0.32 NA 0 NA NA 2 NA 418
"419" 29081 2021-11-02 "Stackhousia monogyna" 78 0.36 NA 0 NA NA 2 NA 419
"420" 29081 2021-11-02 "Stackhousia monogyna" 79 0.44 NA 0 NA NA 2 NA 420
"421" 29081 2021-11-02 "Stackhousia monogyna" 80 0.67 NA 0 NA NA 2 NA 421
"422" 29081 2021-11-02 "Stackhousia monogyna" 68 0.35 NA 0 NA NA 2 NA 422
"423" 29081 2021-11-02 "Stackhousia monogyna" 69 0.54 NA 0 NA NA 2 NA 423
"424" 29081 2021-11-02 "Stackhousia monogyna" 70 0.55 NA 0 NA NA 2 NA 424
"425" 29081 2021-11-02 "Stackhousia monogyna" 71 0.61 NA 0 NA NA 2 NA 425
"426" 29081 2021-11-02 "Stackhousia monogyna" 72 0.1 NA 0 NA NA 2 NA 426
"427" 29081 2021-11-02 "Stackhousia monogyna" 73 0.15 NA 0 NA NA 2 NA 427
"428" 29081 2021-11-02 "Stackhousia monogyna" 74 0.11 NA 0 NA NA 2 NA 428
"429" 29081 2021-11-02 "Stackhousia monogyna" 75 0.28 NA 0 NA NA 2 NA 429
"430" 29081 2021-11-02 "Stackhousia monogyna" 49 1.53 NA 0 NA NA 2 NA 430
"431" 29081 2021-11-02 "Stackhousia monogyna" 50 1.46 NA 0 NA NA 2 NA 431
"432" 29081 2021-11-02 "Stackhousia monogyna" 82 0.75 NA 0 NA NA 2 NA 432
"433" 29081 2021-11-02 "Stackhousia monogyna" 83 1.03 NA 0 NA NA 2 NA 433
